Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     200/200         unsigned int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [106]
-----------------------------------------------
                0.00    0.00     200/200         std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&) [108]
[115]    0.0    0.00    0.00     200         unsigned int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, unsigned int>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, std::allocator<unsigned int>&) [115]
                0.00    0.00     200/200         unsigned int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [114]
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [106]
[116]    0.0    0.00    0.00     200         unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [116]
                0.00    0.00     400/400         __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >) [58]
                0.00    0.00     200/200         unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [111]
-----------------------------------------------
                0.00    0.00     150/150         void std::allocator_traits<std::allocator<data::analized> >::construct<data::analized, data::analized const&>(std::allocator<data::analized>&, data::analized*, data::analized const&) [118]
[117]    0.0    0.00    0.00     150         void __gnu_cxx::new_allocator<data::analized>::construct<data::analized, data::analized const&>(data::analized*, data::analized const&) [117]
                0.00    0.00     150/315         data::analized const& std::forward<data::analized const&>(std::remove_reference<data::analized const&>::type&) [60]
                0.00    0.00     150/854         operator new(unsigned long, void*) [34]
-----------------------------------------------
                0.00    0.00      15/150         void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
                0.00    0.00     135/150         std::vector<data::analized, std::allocator<data::analized> >::push_back(data::analized const&) [119]
[118]    0.0    0.00    0.00     150         void std::allocator_traits<std::allocator<data::analized> >::construct<data::analized, data::analized const&>(std::allocator<data::analized>&, data::analized*, data::analized const&) [118]
                0.00    0.00     150/315         data::analized const& std::forward<data::analized const&>(std::remove_reference<data::analized const&>::type&) [60]
                0.00    0.00     150/150         void __gnu_cxx::new_allocator<data::analized>::construct<data::analized, data::analized const&>(data::analized*, data::analized const&) [117]
-----------------------------------------------
                0.00    0.00      50/150         accelerometer_analizer::cook() [17]
                0.00    0.00     100/150         image_analizer::cook() [2]
[119]    0.0    0.00    0.00     150         std::vector<data::analized, std::allocator<data::analized> >::push_back(data::analized const&) [119]
                0.00    0.00     135/150         void std::allocator_traits<std::allocator<data::analized> >::construct<data::analized, data::analized const&>(std::allocator<data::analized>&, data::analized*, data::analized const&) [118]
                0.00    0.00      15/15          std::vector<data::analized, std::allocator<data::analized> >::end() [165]
                0.00    0.00      15/15          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
-----------------------------------------------
                0.00    0.00      50/150         accelerometer_analizer::cook() [17]
                0.00    0.00     100/150         image_analizer::cook() [2]
[120]    0.0    0.00    0.00     150         __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int) [120]
-----------------------------------------------
                0.00    0.00      96/96          data::frame_data* std::__relocate_a<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [136]
[121]    0.0    0.00    0.00      96         data::frame_data* std::__niter_base<data::frame_data*>(data::frame_data*) [121]
-----------------------------------------------
                0.00    0.00      90/90          data::analized* std::__relocate_a<data::analized*, data::analized*, std::allocator<data::analized> >(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [147]
[122]    0.0    0.00    0.00      90         data::analized* std::__niter_base<data::analized*>(data::analized*) [122]
-----------------------------------------------
                0.00    0.00      32/64          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::difference_type __gnu_cxx::operator-<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&, __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&) [150]
[123]    0.0    0.00    0.00      64         __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::base() const [123]
-----------------------------------------------
                0.00    0.00      30/60          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::difference_type __gnu_cxx::operator-<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&, __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&) [159]
[124]    0.0    0.00    0.00      60         __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::base() const [124]
-----------------------------------------------
                0.00    0.00      16/48          __gnu_cxx::new_allocator<data::frame_data>::allocate(unsigned long, void const*) [149]
                0.00    0.00      32/48          __gnu_cxx::new_allocator<data::frame_data>::max_size() const [128]
[125]    0.0    0.00    0.00      48         __gnu_cxx::new_allocator<data::frame_data>::_M_max_size() const [125]
-----------------------------------------------
                0.00    0.00      15/45          __gnu_cxx::new_allocator<data::analized>::allocate(unsigned long, void const*) [158]
                0.00    0.00      30/45          __gnu_cxx::new_allocator<data::analized>::max_size() const [139]
[126]    0.0    0.00    0.00      45         __gnu_cxx::new_allocator<data::analized>::_M_max_size() const [126]
-----------------------------------------------
                0.00    0.00      16/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::end() [156]
                0.00    0.00      16/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::begin() [157]
[127]    0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::__normal_iterator(data::frame_data* const&) [127]
-----------------------------------------------
                0.00    0.00      32/32          std::allocator_traits<std::allocator<data::frame_data> >::max_size(std::allocator<data::frame_data> const&) [132]
[128]    0.0    0.00    0.00      32         __gnu_cxx::new_allocator<data::frame_data>::max_size() const [128]
                0.00    0.00      32/48          __gnu_cxx::new_allocator<data::frame_data>::_M_max_size() const [125]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::max_size() const [130]
[129]    0.0    0.00    0.00      32         std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_get_Tp_allocator() const [129]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_check_len(unsigned long, char const*) const [151]
[130]    0.0    0.00    0.00      32         std::vector<data::frame_data, std::allocator<data::frame_data> >::max_size() const [130]
                0.00    0.00      32/32          std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_get_Tp_allocator() const [129]
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_max_size(std::allocator<data::frame_data> const&) [133]
-----------------------------------------------
                0.00    0.00      32/32          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
[131]    0.0    0.00    0.00      32         std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_get_Tp_allocator() [131]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_max_size(std::allocator<data::frame_data> const&) [133]
[132]    0.0    0.00    0.00      32         std::allocator_traits<std::allocator<data::frame_data> >::max_size(std::allocator<data::frame_data> const&) [132]
                0.00    0.00      32/32          __gnu_cxx::new_allocator<data::frame_data>::max_size() const [128]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::max_size() const [130]
[133]    0.0    0.00    0.00      32         std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_max_size(std::allocator<data::frame_data> const&) [133]
                0.00    0.00      32/32          std::allocator_traits<std::allocator<data::frame_data> >::max_size(std::allocator<data::frame_data> const&) [132]
                0.00    0.00      32/1062        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [28]
-----------------------------------------------
                0.00    0.00      32/32          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
[134]    0.0    0.00    0.00      32         std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [134]
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_do_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&, std::integral_constant<bool, true>) [135]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [134]
[135]    0.0    0.00    0.00      32         std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_do_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&, std::integral_constant<bool, true>) [135]
                0.00    0.00      32/32          data::frame_data* std::__relocate_a<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [136]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_do_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&, std::integral_constant<bool, true>) [135]
[136]    0.0    0.00    0.00      32         data::frame_data* std::__relocate_a<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [136]
                0.00    0.00      96/96          data::frame_data* std::__niter_base<data::frame_data*>(data::frame_data*) [121]
                0.00    0.00      32/32          data::frame_data* std::__relocate_a_1<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [137]
-----------------------------------------------
                0.00    0.00      32/32          data::frame_data* std::__relocate_a<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [136]
[137]    0.0    0.00    0.00      32         data::frame_data* std::__relocate_a_1<data::frame_data*, data::frame_data*, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [137]
                0.00    0.00     508/762         data::frame_data* std::__addressof<data::frame_data>(data::frame_data&) [35]
                0.00    0.00     254/254         void std::__relocate_object_a<data::frame_data, data::frame_data, std::allocator<data::frame_data> >(data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [76]
-----------------------------------------------
                0.00    0.00      15/30          std::vector<data::analized, std::allocator<data::analized> >::end() [165]
                0.00    0.00      15/30          std::vector<data::analized, std::allocator<data::analized> >::begin() [166]
[138]    0.0    0.00    0.00      30         __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::__normal_iterator(data::analized* const&) [138]
-----------------------------------------------
                0.00    0.00      30/30          std::allocator_traits<std::allocator<data::analized> >::max_size(std::allocator<data::analized> const&) [143]
[139]    0.0    0.00    0.00      30         __gnu_cxx::new_allocator<data::analized>::max_size() const [139]
                0.00    0.00      30/45          __gnu_cxx::new_allocator<data::analized>::_M_max_size() const [126]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::max_size() const [141]
[140]    0.0    0.00    0.00      30         std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_get_Tp_allocator() const [140]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::_M_check_len(unsigned long, char const*) const [160]
[141]    0.0    0.00    0.00      30         std::vector<data::analized, std::allocator<data::analized> >::max_size() const [141]
                0.00    0.00      30/30          std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_get_Tp_allocator() const [140]
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::_S_max_size(std::allocator<data::analized> const&) [144]
-----------------------------------------------
                0.00    0.00      30/30          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
[142]    0.0    0.00    0.00      30         std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_get_Tp_allocator() [142]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::_S_max_size(std::allocator<data::analized> const&) [144]
[143]    0.0    0.00    0.00      30         std::allocator_traits<std::allocator<data::analized> >::max_size(std::allocator<data::analized> const&) [143]
                0.00    0.00      30/30          __gnu_cxx::new_allocator<data::analized>::max_size() const [139]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::max_size() const [141]
[144]    0.0    0.00    0.00      30         std::vector<data::analized, std::allocator<data::analized> >::_S_max_size(std::allocator<data::analized> const&) [144]
                0.00    0.00      30/30          std::allocator_traits<std::allocator<data::analized> >::max_size(std::allocator<data::analized> const&) [143]
                0.00    0.00      30/1062        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [28]
-----------------------------------------------
                0.00    0.00      30/30          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
[145]    0.0    0.00    0.00      30         std::vector<data::analized, std::allocator<data::analized> >::_S_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [145]
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::_S_do_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&, std::integral_constant<bool, true>) [146]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::_S_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [145]
[146]    0.0    0.00    0.00      30         std::vector<data::analized, std::allocator<data::analized> >::_S_do_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&, std::integral_constant<bool, true>) [146]
                0.00    0.00      30/30          data::analized* std::__relocate_a<data::analized*, data::analized*, std::allocator<data::analized> >(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [147]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::_S_do_relocate(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&, std::integral_constant<bool, true>) [146]
[147]    0.0    0.00    0.00      30         data::analized* std::__relocate_a<data::analized*, data::analized*, std::allocator<data::analized> >(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [147]
                0.00    0.00      90/90          data::analized* std::__niter_base<data::analized*>(data::analized*) [122]
                0.00    0.00      30/30          std::enable_if<std::__is_bitwise_relocatable<data::analized, void>::value, data::analized*>::type std::__relocate_a_1<data::analized, data::analized>(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [148]
-----------------------------------------------
                0.00    0.00      30/30          data::analized* std::__relocate_a<data::analized*, data::analized*, std::allocator<data::analized> >(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [147]
[148]    0.0    0.00    0.00      30         std::enable_if<std::__is_bitwise_relocatable<data::analized, void>::value, data::analized*>::type std::__relocate_a_1<data::analized, data::analized>(data::analized*, data::analized*, data::analized*, std::allocator<data::analized>&) [148]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<data::frame_data> >::allocate(std::allocator<data::frame_data>&, unsigned long) [154]
[149]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<data::frame_data>::allocate(unsigned long, void const*) [149]
                0.00    0.00      16/48          __gnu_cxx::new_allocator<data::frame_data>::_M_max_size() const [125]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
[150]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::difference_type __gnu_cxx::operator-<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&, __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&) [150]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::base() const [123]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
[151]    0.0    0.00    0.00      16         std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_check_len(unsigned long, char const*) const [151]
                0.00    0.00      64/266         std::vector<data::frame_data, std::allocator<data::frame_data> >::size() const [66]
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::max_size() const [130]
                0.00    0.00      16/281         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
[152]    0.0    0.00    0.00      16         std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_allocate(unsigned long) [152]
                0.00    0.00      16/16          std::allocator_traits<std::allocator<data::frame_data> >::allocate(std::allocator<data::frame_data>&, unsigned long) [154]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
[153]    0.0    0.00    0.00      16         std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_deallocate(data::frame_data*, unsigned long) [153]
                0.00    0.00      14/14          std::allocator_traits<std::allocator<data::frame_data> >::deallocate(std::allocator<data::frame_data>&, data::frame_data*, unsigned long) [168]
-----------------------------------------------
                0.00    0.00      16/16          std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_allocate(unsigned long) [152]
[154]    0.0    0.00    0.00      16         std::allocator_traits<std::allocator<data::frame_data> >::allocate(std::allocator<data::frame_data>&, unsigned long) [154]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<data::frame_data>::allocate(unsigned long, void const*) [149]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<data::frame_data, std::allocator<data::frame_data> >::push_back(data::frame_data const&) [107]
[155]    0.0    0.00    0.00      16         void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
                0.00    0.00      32/64          __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::base() const [123]
                0.00    0.00      32/32          std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_get_Tp_allocator() [131]
                0.00    0.00      32/32          std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [134]
                0.00    0.00      16/16          std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_check_len(unsigned long, char const*) const [151]
                0.00    0.00      16/16          std::vector<data::frame_data, std::allocator<data::frame_data> >::begin() [157]
                0.00    0.00      16/16          __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::difference_type __gnu_cxx::operator-<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&, __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > > const&) [150]
                0.00    0.00      16/16          std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_allocate(unsigned long) [152]
                0.00    0.00      16/416         data::frame_data const& std::forward<data::frame_data const&>(std::remove_reference<data::frame_data const&>::type&) [54]
                0.00    0.00      16/200         void std::allocator_traits<std::allocator<data::frame_data> >::construct<data::frame_data, data::frame_data const&>(std::allocator<data::frame_data>&, data::frame_data*, data::frame_data const&) [104]
                0.00    0.00      16/16          std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_deallocate(data::frame_data*, unsigned long) [153]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<data::frame_data, std::allocator<data::frame_data> >::push_back(data::frame_data const&) [107]
[156]    0.0    0.00    0.00      16         std::vector<data::frame_data, std::allocator<data::frame_data> >::end() [156]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::__normal_iterator(data::frame_data* const&) [127]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [155]
[157]    0.0    0.00    0.00      16         std::vector<data::frame_data, std::allocator<data::frame_data> >::begin() [157]
                0.00    0.00      16/32          __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::__normal_iterator(data::frame_data* const&) [127]
-----------------------------------------------
                0.00    0.00      15/15          std::allocator_traits<std::allocator<data::analized> >::allocate(std::allocator<data::analized>&, unsigned long) [163]
[158]    0.0    0.00    0.00      15         __gnu_cxx::new_allocator<data::analized>::allocate(unsigned long, void const*) [158]
                0.00    0.00      15/45          __gnu_cxx::new_allocator<data::analized>::_M_max_size() const [126]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
[159]    0.0    0.00    0.00      15         __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::difference_type __gnu_cxx::operator-<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&, __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > > const&) [159]
                0.00    0.00      30/60          __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::base() const [124]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
[160]    0.0    0.00    0.00      15         std::vector<data::analized, std::allocator<data::analized> >::_M_check_len(unsigned long, char const*) const [160]
                0.00    0.00      60/216         std::vector<data::analized, std::allocator<data::analized> >::size() const [89]
                0.00    0.00      30/30          std::vector<data::analized, std::allocator<data::analized> >::max_size() const [141]
                0.00    0.00      15/281         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
[161]    0.0    0.00    0.00      15         std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_allocate(unsigned long) [161]
                0.00    0.00      15/15          std::allocator_traits<std::allocator<data::analized> >::allocate(std::allocator<data::analized>&, unsigned long) [163]
-----------------------------------------------
                0.00    0.00      15/15          void std::vector<data::analized, std::allocator<data::analized> >::_M_realloc_insert<data::analized const&>(__gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >, data::analized const&) [164]
